flat_id,timestamp,units_kWh,is_anomaly
A144,2024-06-27 14:30:00,3.21,false
A145,2024-06-27 14:30:00,4.222,false
A146,2024-06-27 14:30:00,4.339,false
A147,2024-06-27 14:30:00,3.916,false
A148,2024-06-27 14:30:00,3.338,false
A149,2024-06-27 14:30:00,4.565,false
A150,2024-06-27 14:30:00,3.719,false
A101,2024-06-27 15:30:00,4.284,false
A102,2024-06-27 15:30:00,4.145,false
A103,2024-06-27 15:30:00,3.801,false
A104,2024-06-27 15:30:00,4.024,false
A105,2024-06-27 15:30:00,3.01,false
A106,2024-06-27 15:30:00,4.473,false
A107,2024-06-27 15:30:00,4.501,false
A108,2024-06-27 15:30:00,4.816,false
A109,2024-06-27 15:30:00,3.71,false
A110,2024-06-27 15:30:00,3.498,false
A111,2024-06-27 15:30:00,3.009,false
A112,2024-06-27 15:30:00,3.747,false
A113,2024-06-27 15:30:00,4.161,false
A114,2024-06-27 15:30:00,4.912,false
A115,2024-06-27 15:30:00,3.317,false
A116,2024-06-27 15:30:00,3.69,false
A117,2024-06-27 15:30:00,4.181,false
A118,2024-06-27 15:30:00,4.72,false
A119,2024-06-27 15:30:00,4.929,false
A120,2024-06-27 15:30:00,3.972,false
A121,2024-06-27 15:30:00,3.18,false
A122,2024-06-27 15:30:00,3.576,false
A123,2024-06-27 15:30:00,3.202,false
A124,2024-06-27 15:30:00,3.154,false
A125,2024-06-27 15:30:00,3.955,false
A126,2024-06-27 15:30:00,3.529,false
A127,2024-06-27 15:30:00,4.583,false
A128,2024-06-27 15:30:00,3.554,false
A129,2024-06-27 15:30:00,3.682,false
A130,2024-06-27 15:30:00,3.715,false
A131,2024-06-27 15:30:00,4.507,false
A132,2024-06-27 15:30:00,12.779,true
A133,2024-06-27 15:30:00,4.371,false
A134,2024-06-27 15:30:00,3.898,false
A135,2024-06-27 15:30:00,3.234,false
A136,2024-06-27 15:30:00,11.423,true
A137,2024-06-27 15:30:00,3.045,false
A138,2024-06-27 15:30:00,3.496,false
A139,2024-06-27 15:30:00,4.924,false
A140,2024-06-27 15:30:00,4.218,false
A141,2024-06-27 15:30:00,3.598,false
A142,2024-06-27 15:30:00,4.228,false
A143,2024-06-27 15:30:00,4.38,false
A144,2024-06-27 15:30:00,3.316,false
A145,2024-06-27 15:30:00,4.179,false
A146,2024-06-27 15:30:00,12.57,true
A147,2024-06-27 15:30:00,3.928,false
A148,2024-06-27 15:30:00,3.249,false
A149,2024-06-27 15:30:00,4.917,false
A150,2024-06-27 15:30:00,4.285,false
A101,2024-06-27 16:30:00,3.633,false
A102,2024-06-27 16:30:00,4.567,false
A103,2024-06-27 16:30:00,4.8,false
A104,2024-06-27 16:30:00,4.693,false
A105,2024-06-27 16:30:00,3.2,false
A106,2024-06-27 16:30:00,4.188,false
A107,2024-06-27 16:30:00,3.475,false
A108,2024-06-27 16:30:00,3.541,false
A109,2024-06-27 16:30:00,3.555,false
A110,2024-06-27 16:30:00,4.44,false
A111,2024-06-27 16:30:00,3.29,false
A112,2024-06-27 16:30:00,11.818,true
A113,2024-06-27 16:30:00,3.665,false
A114,2024-06-27 16:30:00,3.385,false
A115,2024-06-27 16:30:00,4.852,false
A116,2024-06-27 16:30:00,3.718,false
A117,2024-06-27 16:30:00,10.173,true
A118,2024-06-27 16:30:00,5.096,false
A119,2024-06-27 16:30:00,4.893,false
A120,2024-06-27 16:30:00,3.939,false
A121,2024-06-27 16:30:00,13.214,true
A122,2024-06-27 16:30:00,3,false
A123,2024-06-27 16:30:00,4.005,false
A124,2024-06-27 16:30:00,3.765,false
A125,2024-06-27 16:30:00,3.255,false
A126,2024-06-27 16:30:00,4.197,false
A127,2024-06-27 16:30:00,3.627,false
A128,2024-06-27 16:30:00,2.979,false
A129,2024-06-27 16:30:00,4.49,false
A130,2024-06-27 16:30:00,4.683,false
A131,2024-06-27 16:30:00,3.959,false
A132,2024-06-27 16:30:00,3.804,false
A133,2024-06-27 16:30:00,4.183,false
A134,2024-06-27 16:30:00,3.827,false
A135,2024-06-27 16:30:00,3.73,false
A136,2024-06-27 16:30:00,3.001,false
A137,2024-06-27 16:30:00,4.542,false
A138,2024-06-27 16:30:00,4.759,false
A139,2024-06-27 16:30:00,3.748,false
A140,2024-06-27 16:30:00,3.203,false
A141,2024-06-27 16:30:00,4.595,false
A142,2024-06-27 16:30:00,3.359,false
A143,2024-06-27 16:30:00,2.912,false
A144,2024-06-27 16:30:00,4.756,false
A145,2024-06-27 16:30:00,3.123,false
A146,2024-06-27 16:30:00,4.231,false
A147,2024-06-27 16:30:00,4.394,false
A148,2024-06-27 16:30:00,3.19,false
A149,2024-06-27 16:30:00,3.302,false
A150,2024-06-27 16:30:00,4.896,false
A101,2024-06-27 17:30:00,1.804,false
A102,2024-06-27 17:30:00,1.719,false
A103,2024-06-27 17:30:00,1.508,false
A104,2024-06-27 17:30:00,1.909,false
A105,2024-06-27 17:30:00,1.427,false
A106,2024-06-27 17:30:00,1.419,false
A107,2024-06-27 17:30:00,2.018,false
A108,2024-06-27 17:30:00,1.024,false
A109,2024-06-27 17:30:00,1.626,false
A110,2024-06-27 17:30:00,1.258,false
A111,2024-06-27 17:30:00,1.145,false
A112,2024-06-27 17:30:00,1.816,false
A113,2024-06-27 17:30:00,1.31,false
A114,2024-06-27 17:30:00,1.567,false
A115,2024-06-27 17:30:00,1.75,false
A116,2024-06-27 17:30:00,1.132,false
A117,2024-06-27 17:30:00,12.474,true
A118,2024-06-27 17:30:00,1.701,false
A119,2024-06-27 17:30:00,1.066,false
A120,2024-06-27 17:30:00,1.813,false
A121,2024-06-27 17:30:00,1.294,false
A122,2024-06-27 17:30:00,10.788,true
A123,2024-06-27 17:30:00,1.841,false
A124,2024-06-27 17:30:00,1.389,false
A125,2024-06-27 17:30:00,1.985,false
A126,2024-06-27 17:30:00,1.653,false
A127,2024-06-27 17:30:00,1.053,false
A128,2024-06-27 17:30:00,1.202,false
A129,2024-06-27 17:30:00,1.811,false
A130,2024-06-27 17:30:00,1.752,false
A131,2024-06-27 17:30:00,1.155,false
A132,2024-06-27 17:30:00,1.259,false
A133,2024-06-27 17:30:00,1.442,false
A134,2024-06-27 17:30:00,11.081,true
A135,2024-06-27 17:30:00,1.109,false
A136,2024-06-27 17:30:00,1.278,false
A137,2024-06-27 17:30:00,12.92,true
A138,2024-06-27 17:30:00,1.917,false
A139,2024-06-27 17:30:00,12.324,true
A140,2024-06-27 17:30:00,1.356,false
A141,2024-06-27 17:30:00,1.89,false
A142,2024-06-27 17:30:00,1.806,false
A143,2024-06-27 17:30:00,13.941,true
A144,2024-06-27 17:30:00,1.543,false
A145,2024-06-27 17:30:00,1.002,false
A146,2024-06-27 17:30:00,1.182,false
A147,2024-06-27 17:30:00,1.804,false
A148,2024-06-27 17:30:00,12.217,true
A149,2024-06-27 17:30:00,1.09,false
A150,2024-06-27 17:30:00,1.462,false
A101,2024-06-27 18:30:00,0.526,false
A102,2024-06-27 18:30:00,0.528,false
A103,2024-06-27 18:30:00,0.712,false
A104,2024-06-27 18:30:00,0.442,false
A105,2024-06-27 18:30:00,0.849,false
A106,2024-06-27 18:30:00,0.803,false
A107,2024-06-27 18:30:00,0.897,false
A108,2024-06-27 18:30:00,0.812,false
A109,2024-06-27 18:30:00,1.023,false
A110,2024-06-27 18:30:00,0.545,false
A111,2024-06-27 18:30:00,10.608,true
A112,2024-06-27 18:30:00,0.503,false
A113,2024-06-27 18:30:00,0.429,false
A114,2024-06-27 18:30:00,0.294,false
A115,2024-06-27 18:30:00,0.966,false
A116,2024-06-27 18:30:00,0.697,false
A117,2024-06-27 18:30:00,0.535,false
A118,2024-06-27 18:30:00,0.597,false
A119,2024-06-27 18:30:00,1.033,false
A120,2024-06-27 18:30:00,0.611,false
A121,2024-06-27 18:30:00,0.984,false
A122,2024-06-27 18:30:00,0.601,false
A123,2024-06-27 18:30:00,0.219,false
A124,2024-06-27 18:30:00,0.439,false
A125,2024-06-27 18:30:00,0.421,false
A126,2024-06-27 18:30:00,0.704,false
A127,2024-06-27 18:30:00,0.729,false
A128,2024-06-27 18:30:00,0.625,false
A129,2024-06-27 18:30:00,0.716,false
A130,2024-06-27 18:30:00,0.949,false
A131,2024-06-27 18:30:00,0.505,false
A132,2024-06-27 18:30:00,0.455,false
A133,2024-06-27 18:30:00,0.415,false
A134,2024-06-27 18:30:00,0.999,false
A135,2024-06-27 18:30:00,0.845,false
A136,2024-06-27 18:30:00,0.45,false
A137,2024-06-27 18:30:00,10.238,true
A138,2024-06-27 18:30:00,0.713,false
A139,2024-06-27 18:30:00,14.745,true
A140,2024-06-27 18:30:00,0.852,false
A141,2024-06-27 18:30:00,0.529,false
A142,2024-06-27 18:30:00,0.866,false
A143,2024-06-27 18:30:00,0.234,false
A144,2024-06-27 18:30:00,0.738,false
A145,2024-06-27 18:30:00,0.833,false
A146,2024-06-27 18:30:00,0.421,false
A147,2024-06-27 18:30:00,0.893,false
A148,2024-06-27 18:30:00,12.303,true
A149,2024-06-27 18:30:00,0.801,false
A150,2024-06-27 18:30:00,0.813,false
A101,2024-06-27 19:30:00,0.202,false
A102,2024-06-27 19:30:00,0.786,false
A103,2024-06-27 19:30:00,0.195,false
A104,2024-06-27 19:30:00,0.668,false
A105,2024-06-27 19:30:00,0.647,false
A106,2024-06-27 19:30:00,0.851,false
A107,2024-06-27 19:30:00,0.309,false
A108,2024-06-27 19:30:00,0.98,false
A109,2024-06-27 19:30:00,0.895,false
A110,2024-06-27 19:30:00,0.294,false
A111,2024-06-27 19:30:00,0.423,false
A112,2024-06-27 19:30:00,14.707,true
A113,2024-06-27 19:30:00,0.674,false
A114,2024-06-27 19:30:00,0.738,false
A115,2024-06-27 19:30:00,1.034,false
A116,2024-06-27 19:30:00,0.586,false
A117,2024-06-27 19:30:00,0.779,false
A118,2024-06-27 19:30:00,0.9,false
A119,2024-06-27 19:30:00,14.938,true
A120,2024-06-27 19:30:00,0.626,false
A121,2024-06-27 19:30:00,1.076,false
A122,2024-06-27 19:30:00,0.849,false
A123,2024-06-27 19:30:00,11.521,true
A124,2024-06-27 19:30:00,0.613,false
A125,2024-06-27 19:30:00,1.117,false
A126,2024-06-27 19:30:00,0.87,false
A127,2024-06-27 19:30:00,0.956,false
A128,2024-06-27 19:30:00,0.543,false
A129,2024-06-27 19:30:00,0.833,false
A130,2024-06-27 19:30:00,0.855,false
A131,2024-06-27 19:30:00,0.383,false
A132,2024-06-27 19:30:00,0.231,false
A133,2024-06-27 19:30:00,0.69,false
A134,2024-06-27 19:30:00,0.576,false
A135,2024-06-27 19:30:00,0.345,false
A136,2024-06-27 19:30:00,0.654,false
A137,2024-06-27 19:30:00,0.451,false
A138,2024-06-27 19:30:00,0.893,false
A139,2024-06-27 19:30:00,0.449,false
A140,2024-06-27 19:30:00,0.579,false
A141,2024-06-27 19:30:00,0.809,false
A142,2024-06-27 19:30:00,0.929,false
A143,2024-06-27 19:30:00,0.715,false
A144,2024-06-27 19:30:00,0.375,false
A145,2024-06-27 19:30:00,0.603,false
A146,2024-06-27 19:30:00,0.88,false
A147,2024-06-27 19:30:00,0.531,false
A148,2024-06-27 19:30:00,0.71,false
A149,2024-06-27 19:30:00,0.416,false
A150,2024-06-27 19:30:00,0.391,false
A101,2024-06-27 20:30:00,0.2,false
A102,2024-06-27 20:30:00,0.472,false
A103,2024-06-27 20:30:00,0.827,false
A104,2024-06-27 20:30:00,0.594,false
A105,2024-06-27 20:30:00,1.012,false
A106,2024-06-27 20:30:00,0.417,false
A107,2024-06-27 20:30:00,0.994,false
A108,2024-06-27 20:30:00,0.362,false
A109,2024-06-27 20:30:00,0.652,false
A110,2024-06-27 20:30:00,0.367,false
A111,2024-06-27 20:30:00,0.489,false
A112,2024-06-27 20:30:00,0.975,false
A113,2024-06-27 20:30:00,0.717,false
A114,2024-06-27 20:30:00,0.474,false
A115,2024-06-27 20:30:00,0.644,false
A116,2024-06-27 20:30:00,0.813,false
A117,2024-06-27 20:30:00,0.503,false
A118,2024-06-27 20:30:00,0.366,false
A119,2024-06-27 20:30:00,0.44,false
A120,2024-06-27 20:30:00,0.878,false
A121,2024-06-27 20:30:00,0.948,false
A122,2024-06-27 20:30:00,1.003,false
A123,2024-06-27 20:30:00,0.326,false
A124,2024-06-27 20:30:00,0.423,false
A125,2024-06-27 20:30:00,0.743,false
A126,2024-06-27 20:30:00,0.804,false
A127,2024-06-27 20:30:00,0.389,false
A128,2024-06-27 20:30:00,0.26,false
A129,2024-06-27 20:30:00,0.752,false
A130,2024-06-27 20:30:00,0.68,false
A131,2024-06-27 20:30:00,0.783,false
A132,2024-06-27 20:30:00,0.438,false
A133,2024-06-27 20:30:00,0.758,false
A134,2024-06-27 20:30:00,0.823,false
A135,2024-06-27 20:30:00,0.222,false
A136,2024-06-27 20:30:00,13.754,true
A137,2024-06-27 20:30:00,0.669,false
A138,2024-06-27 20:30:00,0.67,false
A139,2024-06-27 20:30:00,0.403,false
A140,2024-06-27 20:30:00,1.094,false
A141,2024-06-27 20:30:00,0.397,false
A142,2024-06-27 20:30:00,0.339,false
A143,2024-06-27 20:30:00,0.656,false
A144,2024-06-27 20:30:00,0.659,false
A145,2024-06-27 20:30:00,0.982,false
A146,2024-06-27 20:30:00,0.463,false
A147,2024-06-27 20:30:00,0.588,false
A148,2024-06-27 20:30:00,0.818,false
A149,2024-06-27 20:30:00,0.909,false
A150,2024-06-27 20:30:00,0.562,false
A101,2024-06-27 21:30:00,0.475,false
A102,2024-06-27 21:30:00,0.356,false
A103,2024-06-27 21:30:00,0.654,false
A104,2024-06-27 21:30:00,0.65,false
A105,2024-06-27 21:30:00,0.817,false
A106,2024-06-27 21:30:00,0.42,false
A107,2024-06-27 21:30:00,0.794,false
A108,2024-06-27 21:30:00,0.846,false
A109,2024-06-27 21:30:00,0.613,false
A110,2024-06-27 21:30:00,0.579,false
A111,2024-06-27 21:30:00,0.359,false
A112,2024-06-27 21:30:00,0.825,false
A113,2024-06-27 21:30:00,0.577,false
A114,2024-06-27 21:30:00,0.62,false
A115,2024-06-27 21:30:00,0.909,false
A116,2024-06-27 21:30:00,0.318,false
A117,2024-06-27 21:30:00,0.581,false
A118,2024-06-27 21:30:00,0.32,false
A119,2024-06-27 21:30:00,0.334,false
A120,2024-06-27 21:30:00,0.513,false
A121,2024-06-27 21:30:00,0.475,false
A122,2024-06-27 21:30:00,0.827,false
A123,2024-06-27 21:30:00,0.76,false
A124,2024-06-27 21:30:00,0.289,false
A125,2024-06-27 21:30:00,0.983,false
A126,2024-06-27 21:30:00,0.451,false
A127,2024-06-27 21:30:00,0.657,false
A128,2024-06-27 21:30:00,10.778,true
A129,2024-06-27 21:30:00,0.401,false
A130,2024-06-27 21:30:00,0.79,false
A131,2024-06-27 21:30:00,0.318,false
A132,2024-06-27 21:30:00,0.56,false
A133,2024-06-27 21:30:00,0.976,false
A134,2024-06-27 21:30:00,1.061,false
A135,2024-06-27 21:30:00,0.454,false
A136,2024-06-27 21:30:00,0.786,false
A137,2024-06-27 21:30:00,0.926,false
A138,2024-06-27 21:30:00,0.751,false
A139,2024-06-27 21:30:00,0.346,false
A140,2024-06-27 21:30:00,0.695,false
A141,2024-06-27 21:30:00,0.85,false
A142,2024-06-27 21:30:00,0.175,false
A143,2024-06-27 21:30:00,0.932,false
A144,2024-06-27 21:30:00,0.723,false
A145,2024-06-27 21:30:00,0.618,false
A146,2024-06-27 21:30:00,0.658,false
A147,2024-06-27 21:30:00,0.798,false
A148,2024-06-27 21:30:00,0.531,false
A149,2024-06-27 21:30:00,0.309,false
A150,2024-06-27 21:30:00,0.871,false
A101,2024-06-27 22:30:00,0.554,false
A102,2024-06-27 22:30:00,0.804,false
A103,2024-06-27 22:30:00,0.413,false
A104,2024-06-27 22:30:00,0.991,false
A105,2024-06-27 22:30:00,0.452,false
A106,2024-06-27 22:30:00,0.766,false
A107,2024-06-27 22:30:00,1.096,false
A108,2024-06-27 22:30:00,0.707,false
A109,2024-06-27 22:30:00,0.698,false
A110,2024-06-27 22:30:00,13.604,true
A111,2024-06-27 22:30:00,0.343,false
A112,2024-06-27 22:30:00,0.692,false
A113,2024-06-27 22:30:00,0.581,false
A114,2024-06-27 22:30:00,0.459,false
A115,2024-06-27 22:30:00,0.436,false
A116,2024-06-27 22:30:00,0.784,false
A117,2024-06-27 22:30:00,1.039,false
A118,2024-06-27 22:30:00,0.939,false
A119,2024-06-27 22:30:00,1.067,false
A120,2024-06-27 22:30:00,0.358,false
A121,2024-06-27 22:30:00,0.745,false
A122,2024-06-27 22:30:00,0.363,false
A123,2024-06-27 22:30:00,0.961,false
A124,2024-06-27 22:30:00,0.369,false
A125,2024-06-27 22:30:00,1.047,false
A126,2024-06-27 22:30:00,0.882,false
A127,2024-06-27 22:30:00,0.563,false
A128,2024-06-27 22:30:00,1.037,false
A129,2024-06-27 22:30:00,0.724,false
A130,2024-06-27 22:30:00,0.47,false
A131,2024-06-27 22:30:00,1.015,false
A132,2024-06-27 22:30:00,0.892,false
A133,2024-06-27 22:30:00,0.29,false
A134,2024-06-27 22:30:00,0.675,false
A135,2024-06-27 22:30:00,0.856,false
A136,2024-06-27 22:30:00,0.267,false
A137,2024-06-27 22:30:00,0.924,false
A138,2024-06-27 22:30:00,0.222,false
A139,2024-06-27 22:30:00,0.844,false
A140,2024-06-27 22:30:00,0.95,false
A141,2024-06-27 22:30:00,0.452,false
A142,2024-06-27 22:30:00,0.485,false
A143,2024-06-27 22:30:00,0.431,false
A144,2024-06-27 22:30:00,0.867,false
A145,2024-06-27 22:30:00,0.65,false
A146,2024-06-27 22:30:00,0.484,false
A147,2024-06-27 22:30:00,1.031,false
A148,2024-06-27 22:30:00,0.866,false
A149,2024-06-27 22:30:00,0.237,false
A150,2024-06-27 22:30:00,1.033,false
A101,2024-06-27 23:30:00,0.33,false
A102,2024-06-27 23:30:00,0.565,false
A103,2024-06-27 23:30:00,0.838,false
A104,2024-06-27 23:30:00,0.735,false
A105,2024-06-27 23:30:00,0.617,false
A106,2024-06-27 23:30:00,0.57,false
A107,2024-06-27 23:30:00,0.49,false
A108,2024-06-27 23:30:00,0.61,false
A109,2024-06-27 23:30:00,0.513,false
A110,2024-06-27 23:30:00,0.881,false
A111,2024-06-27 23:30:00,12.867,true
A112,2024-06-27 23:30:00,0.541,false
A113,2024-06-27 23:30:00,0.603,false
A114,2024-06-27 23:30:00,0.649,false
A115,2024-06-27 23:30:00,0.454,false
A116,2024-06-27 23:30:00,0.538,false
A117,2024-06-27 23:30:00,0.744,false
A118,2024-06-27 23:30:00,0.649,false
A119,2024-06-27 23:30:00,0.662,false
A120,2024-06-27 23:30:00,0.713,false
A121,2024-06-27 23:30:00,0.678,false
A122,2024-06-27 23:30:00,1.054,false
A123,2024-06-27 23:30:00,0.794,false
A124,2024-06-27 23:30:00,0.296,false
A125,2024-06-27 23:30:00,0.828,false
A126,2024-06-27 23:30:00,0.959,false
A127,2024-06-27 23:30:00,0.316,false
A128,2024-06-27 23:30:00,0.704,false
A129,2024-06-27 23:30:00,0.474,false
A130,2024-06-27 23:30:00,0.383,false
A131,2024-06-27 23:30:00,0.446,false
A132,2024-06-27 23:30:00,0.627,false
A133,2024-06-27 23:30:00,0.704,false
A134,2024-06-27 23:30:00,0.801,false
A135,2024-06-27 23:30:00,0.697,false
A136,2024-06-27 23:30:00,14.403,true
A137,2024-06-27 23:30:00,0.997,false
A138,2024-06-27 23:30:00,0.839,false
A139,2024-06-27 23:30:00,0.666,false
A140,2024-06-27 23:30:00,0.669,false
A141,2024-06-27 23:30:00,0.951,false
A142,2024-06-27 23:30:00,0.312,false
A143,2024-06-27 23:30:00,0.822,false
A144,2024-06-27 23:30:00,0.951,false
A145,2024-06-27 23:30:00,0.516,false
A146,2024-06-27 23:30:00,0.235,false
A147,2024-06-27 23:30:00,0.877,false
A148,2024-06-27 23:30:00,0.662,false
A149,2024-06-27 23:30:00,0.672,false
A150,2024-06-27 23:30:00,0.567,false
A101,2024-06-28 00:30:00,1.932,false
A102,2024-06-28 00:30:00,2.452,false
A103,2024-06-28 00:30:00,12.16,true
A104,2024-06-28 00:30:00,1.82,false
A105,2024-06-28 00:30:00,1.618,false
A106,2024-06-28 00:30:00,1.743,false
A107,2024-06-28 00:30:00,2.796,false
A108,2024-06-28 00:30:00,2.897,false
A109,2024-06-28 00:30:00,2.395,false
A110,2024-06-28 00:30:00,1.574,false
A111,2024-06-28 00:30:00,2.952,false
A112,2024-06-28 00:30:00,2.928,false
A113,2024-06-28 00:30:00,2.233,false
A114,2024-06-28 00:30:00,1.886,false
A115,2024-06-28 00:30:00,1.661,false
A116,2024-06-28 00:30:00,2.034,false
A117,2024-06-28 00:30:00,2.711,false
A118,2024-06-28 00:30:00,1.917,false
A119,2024-06-28 00:30:00,1.764,false
A120,2024-06-28 00:30:00,2.483,false
A121,2024-06-28 00:30:00,2.014,false
A122,2024-06-28 00:30:00,1.835,false
A123,2024-06-28 00:30:00,2.603,false
A124,2024-06-28 00:30:00,2.383,false
A125,2024-06-28 00:30:00,2.637,false
A126,2024-06-28 00:30:00,1.981,false
A127,2024-06-28 00:30:00,2.952,false
A128,2024-06-28 00:30:00,2.391,false
A129,2024-06-28 00:30:00,2.616,false
A130,2024-06-28 00:30:00,1.65,false
A131,2024-06-28 00:30:00,1.556,false
A132,2024-06-28 00:30:00,2.085,false
A133,2024-06-28 00:30:00,2.644,false
A134,2024-06-28 00:30:00,1.721,false
A135,2024-06-28 00:30:00,13.79,true
A136,2024-06-28 00:30:00,2.985,false
A137,2024-06-28 00:30:00,2.79,false
A138,2024-06-28 00:30:00,2.78,false
A139,2024-06-28 00:30:00,1.447,false
A140,2024-06-28 00:30:00,2.853,false
A141,2024-06-28 00:30:00,2.327,false
A142,2024-06-28 00:30:00,2.632,false
A143,2024-06-28 00:30:00,2.026,false
A144,2024-06-28 00:30:00,2.678,false
A145,2024-06-28 00:30:00,2.786,false
A146,2024-06-28 00:30:00,3.027,false
A147,2024-06-28 00:30:00,1.614,false
A148,2024-06-28 00:30:00,2.735,false
A149,2024-06-28 00:30:00,2.609,false
A150,2024-06-28 00:30:00,1.86,false
A101,2024-06-28 01:30:00,2.389,false
A102,2024-06-28 01:30:00,13.863,true
A103,2024-06-28 01:30:00,1.99,false
A104,2024-06-28 01:30:00,1.819,false
A105,2024-06-28 01:30:00,2.633,false
A106,2024-06-28 01:30:00,2.601,false
A107,2024-06-28 01:30:00,2.983,false
A108,2024-06-28 01:30:00,1.925,false
A109,2024-06-28 01:30:00,1.76,false
A110,2024-06-28 01:30:00,1.954,false
A111,2024-06-28 01:30:00,2.346,false
A112,2024-06-28 01:30:00,1.79,false
A113,2024-06-28 01:30:00,1.843,false
A114,2024-06-28 01:30:00,14.739,true
A115,2024-06-28 01:30:00,2.828,false
A116,2024-06-28 01:30:00,2.176,false
A117,2024-06-28 01:30:00,10.323,true
A118,2024-06-28 01:30:00,1.995,false
A119,2024-06-28 01:30:00,2.629,false
A120,2024-06-28 01:30:00,2.465,false
A121,2024-06-28 01:30:00,2.351,false
A122,2024-06-28 01:30:00,1.714,false
A123,2024-06-28 01:30:00,2.497,false
A124,2024-06-28 01:30:00,2.418,false
A125,2024-06-28 01:30:00,1.824,false
A126,2024-06-28 01:30:00,2.083,false
A127,2024-06-28 01:30:00,2.293,false
A128,2024-06-28 01:30:00,2.021,false
A129,2024-06-28 01:30:00,2.248,false
A130,2024-06-28 01:30:00,2.044,false
A131,2024-06-28 01:30:00,2.097,false
A132,2024-06-28 01:30:00,2.67,false
A133,2024-06-28 01:30:00,2.407,false
A134,2024-06-28 01:30:00,2.56,false
A135,2024-06-28 01:30:00,2.457,false
A136,2024-06-28 01:30:00,12.41,true
A137,2024-06-28 01:30:00,2.857,false
A138,2024-06-28 01:30:00,1.614,false
A139,2024-06-28 01:30:00,2.05,false
A140,2024-06-28 01:30:00,2.352,false
A141,2024-06-28 01:30:00,2.843,false
A142,2024-06-28 01:30:00,2.178,false
A143,2024-06-28 01:30:00,1.651,false
A144,2024-06-28 01:30:00,10.257,true
A145,2024-06-28 01:30:00,2.929,false
A146,2024-06-28 01:30:00,2.591,false
A147,2024-06-28 01:30:00,1.881,false
A148,2024-06-28 01:30:00,2.477,false
A149,2024-06-28 01:30:00,1.775,false
A150,2024-06-28 01:30:00,1.874,false
A101,2024-06-28 02:30:00,1.954,false
A102,2024-06-28 02:30:00,3.069,false
A103,2024-06-28 02:30:00,1.731,false
A104,2024-06-28 02:30:00,2.941,false
A105,2024-06-28 02:30:00,2.908,false
A106,2024-06-28 02:30:00,1.724,false
A107,2024-06-28 02:30:00,2.475,false
A108,2024-06-28 02:30:00,14.031,true
A109,2024-06-28 02:30:00,2.848,false
A110,2024-06-28 02:30:00,2.307,false
A111,2024-06-28 02:30:00,2.425,false
A112,2024-06-28 02:30:00,1.703,false
A113,2024-06-28 02:30:00,2.564,false
A114,2024-06-28 02:30:00,2.145,false
A115,2024-06-28 02:30:00,2.119,false
A116,2024-06-28 02:30:00,2.162,false
A117,2024-06-28 02:30:00,3.065,false
A118,2024-06-28 02:30:00,1.614,false
A119,2024-06-28 02:30:00,2.334,false
A120,2024-06-28 02:30:00,2.06,false
A121,2024-06-28 02:30:00,2.104,false
A122,2024-06-28 02:30:00,1.822,false
A123,2024-06-28 02:30:00,1.456,false
A124,2024-06-28 02:30:00,2.975,false
A125,2024-06-28 02:30:00,2.89,false
A126,2024-06-28 02:30:00,2.103,false
A127,2024-06-28 02:30:00,2.589,false
A128,2024-06-28 02:30:00,2.837,false
A129,2024-06-28 02:30:00,2.241,false
A130,2024-06-28 02:30:00,2.398,false
A131,2024-06-28 02:30:00,1.812,false
A132,2024-06-28 02:30:00,1.983,false
A133,2024-06-28 02:30:00,2.023,false
A134,2024-06-28 02:30:00,1.533,false
A135,2024-06-28 02:30:00,1.961,false
A136,2024-06-28 02:30:00,2.348,false
A137,2024-06-28 02:30:00,2.345,false
A138,2024-06-28 02:30:00,2.429,false
A139,2024-06-28 02:30:00,2.295,false
A140,2024-06-28 02:30:00,2.634,false
A141,2024-06-28 02:30:00,1.654,false
A142,2024-06-28 02:30:00,2.563,false
A143,2024-06-28 02:30:00,1.862,false
A144,2024-06-28 02:30:00,1.742,false
A145,2024-06-28 02:30:00,1.797,false
A146,2024-06-28 02:30:00,2.95,false
A147,2024-06-28 02:30:00,1.999,false
A148,2024-06-28 02:30:00,1.533,false
A149,2024-06-28 02:30:00,1.853,false
A150,2024-06-28 02:30:00,2.016,false
A101,2024-06-28 03:30:00,1.698,false
A102,2024-06-28 03:30:00,1.606,false
A103,2024-06-28 03:30:00,2.626,false
A104,2024-06-28 03:30:00,2.803,false
A105,2024-06-28 03:30:00,2.293,false
A106,2024-06-28 03:30:00,2.124,false
A107,2024-06-28 03:30:00,2.924,false
A108,2024-06-28 03:30:00,1.46,false
A109,2024-06-28 03:30:00,11.072,true
A110,2024-06-28 03:30:00,2.855,false
A111,2024-06-28 03:30:00,2.725,false
A112,2024-06-28 03:30:00,3.147,false
A113,2024-06-28 03:30:00,2.257,false
A114,2024-06-28 03:30:00,1.588,false
A115,2024-06-28 03:30:00,1.987,false
A116,2024-06-28 03:30:00,1.942,false
A117,2024-06-28 03:30:00,2.698,false
A118,2024-06-28 03:30:00,2.117,false
A119,2024-06-28 03:30:00,2.182,false
A120,2024-06-28 03:30:00,2.144,false
A121,2024-06-28 03:30:00,1.757,false
A122,2024-06-28 03:30:00,2.08,false
A123,2024-06-28 03:30:00,2.792,false
A124,2024-06-28 03:30:00,2.163,false
A125,2024-06-28 03:30:00,1.868,false
A126,2024-06-28 03:30:00,1.684,false
A127,2024-06-28 03:30:00,2.477,false
A128,2024-06-28 03:30:00,1.986,false
